"V1","V2","V3","V4","V5","F1","F2","F3","F4","F5","F6","F7","theta_V1","theta_V2","theta_V3","theta_V4","theta_V5","theta_F1","theta_F2","theta_F3","theta_F4","theta_F5","theta_F6","theta_F7"
0.1,0.3,0,0.3,0.5,3,3,3,3,3,3,3,0.0186017077919032,0.029509160208692,0.0288792783395849,0.0471340899001161,0.0792473895964543,0.37824088091468,0.378163332770047,0.378364928334769,0.379012696603194,0.378333611626671,0.378435569395238,0.377929799917297
0.2,0.3,0,0.3,0.5,3,3,3,3,3,3,3,0.0207160620416231,0.0295102438726081,0.0288805560388582,0.0471359390195621,0.0792505881065356,0.378283514641157,0.37818351722867,0.378454134111349,0.379042788334415,0.378356107690017,0.378450762937701,0.377944292535283
0.3,0.3,0,0.3,0.5,3,3,3,3,3,3,3,0.0233327795125565,0.0295115903165345,0.028882143571904,0.0471382365342309,0.0792545622020256,0.378336494552054,0.37820859770245,0.378564993078402,0.379080181283514,0.378384061009385,0.378469640863822,0.377962299573908
0.4,0.3,0,0.3,0.5,3,3,3,3,3,3,3,0.0266344685944771,0.0295132976461786,0.0288841566121826,0.047141149846105,0.0792596014244049,0.378403687098108,0.378240402762997,0.37870559968626,0.379127603326628,0.378419510028181,0.378493578726616,0.37798513313543
0.5,0.3,0,0.3,0.5,3,3,3,3,3,3,3,0.0308887558556457,0.0295155115592546,0.0288867669480771,0.0471449275648576,0.0792661357643106,0.378490837220378,0.378281648561576,0.378887982859552,0.379189107182292,0.378465482831862,0.378524619397814,0.378014741862277
0,0.4,0,0.3,0.5,3,3,3,3,3,3,3,0.0168649354124263,0.033515875981952,0.02888080684576,0.0471371909625477,0.079251787991763,0.37828024508572,0.378283992749696,0.378359707626638,0.379130134042077,0.378418068485939,0.378667122196291,0.378251620016683
0.1,0.4,0,0.3,0.5,3,3,3,3,3,3,3,0.0186033013286981,0.0335168696998624,0.0288818533920871,0.0471387054743406,0.0792544077787658,0.378315170648334,0.378300524962614,0.378432789573118,0.379154783184485,0.378436494939592,0.378679564162912,0.378263486710289
0.2,0.4,0,0.3,0.5,3,3,3,3,3,3,3,0.0207178275979719,0.0335180823304242,0.0288831304911317,0.0471405536282482,0.0792576046800398,0.378357795342865,0.378320700122569,0.378521985316094,0.379184865219083,0.378458982090368,0.378694747108892,0.378277967655552
0.3,0.4,0,0.3,0.5,3,3,3,3,3,3,3,0.0233347522881928,0.0335195890104935,0.028884717275849,0.0471428499395728,0.079261576770262,0.378410763942244,0.378345769001618,0.378632831626663,0.379222246057686,0.378486924289831,0.378713611838219,0.378295960161359
0.4,0.4,0,0.3,0.5,3,3,3,3,3,3,3,0.0266366925196915,0.0335214995171276,0.0288867293623312,0.0471457617185104,0.0792666134376918,0.378477941974546,0.378377559280723,0.378773421824787,0.379269652624862,0.378522359119986,0.378737532907934,0.378318775237978
0.5,0.4,0,0.3,0.5,3,3,3,3,3,3,3,0.0308912840195404,0.0335239768789237,0.0288893384518053,0.0471495374355987,0.079273144440562,0.378565072943381,0.378418785757259,0.378955783014429,0.379331136178953,0.378568313352114,0.378768551687489,0.378348359884051
0,0.5,0,0.3,0.5,3,3,3,3,3,3,3,0.0168667854007306,0.0385923173192991,0.0288840940533486,0.0471430827513798,0.0792607468392235,0.37837509770661,0.378459171028508,0.378446352634799,0.379311563224469,0.378549433435119,0.378978688550563,0.378677723849493
0.1,0.5,0,0.3,0.5,3,3,3,3,3,3,3,0.0186053351921449,0.0385934354500336,0.0288851399684873,0.0471445962467035,0.0792633649339921,0.378410013727829,0.37847569326732,0.378519424061364,0.379336201978594,0.37856785039051,0.378991118964402,0.378689577683087
0.2,0.5,0,0.3,0.5,3,3,3,3,3,3,3,0.0207200810074917,0.0385947998977851,0.0288864162955673,0.0471464431577319,0.0792665597659567,0.378452626717698,0.378495856227913,0.378608606836187,0.3793662712937,0.378590325919184,0.379006287791864,0.378704042915491
0.3,0.5,0,0.3,0.5,3,3,3,3,3,3,3,0.0233372701662457,0.0385964952030375,0.0288880021178813,0.0471487379201051,0.0792705292769577,0.378505580660004,0.378520909896682,0.378719436791611,0.379403636248496,0.378618253619371,0.379025134939615,0.378722015860243
0.4,0.5,0,0.3,0.5,3,3,3,3,3,3,3,0.0266395309292906,0.0385986448803454,0.0288900129777744,0.0471516477259515,0.0792755626583725,0.378572739889535,0.378552680788227,0.378860005790665,0.379451022522449,0.378653669951686,0.379049033640247,0.378744806060677
0.5,0.5,0,0.3,0.5,3,3,3,3,3,3,3,0.0308945107090908,0.0386014323561209,0.0288926204644464,0.0471554208668047,0.0792820893696281,0.378659846051546,0.378593881927506,0.37904233859192,0.379512479464202,0.378699599976995,0.379080023266229,0.378774358308273
0,0,0.1,0.3,0.5,3,3,3,3,3,3,3,0.0168622021344298,0.0215004527113622,0.0316947069461335,0.0471276113050503,0.0792373634106043,0.378149530015753,0.377942487084901,0.378197202773753,0.37874158836629,0.378148344227054,0.377981586214542,0.377289926309193
0.1,0,0.1,0.3,0.5,3,3,3,3,3,3,3,0.0186002963835641,0.0215011126571516,0.0316958509976181,0.0471291273877643,0.0792399858157065,0.378184469772019,0.377959034874763,0.378270300778321,0.378766254088227,0.378166785665469,0.377994047120159,0.377301814571648
0.2,0,0.1,0.3,0.5,3,3,3,3,3,3,3,0.0207144982828094,0.0215019179899244,0.031697247084365,0.047130977462343,0.0792431859182086,0.378227111877754,0.377979229085009,0.378359516310383,0.378796356418453,0.378189291148865,0.378009253208896,0.377316321867993
0.3,0,0.1,0.3,0.5,3,3,3,3,3,3,3,0.0233310322305688,0.0215029186124143,0.0316989817147556,0.0471332761669832,0.0792471619978297,0.378280102278679,0.378004321711649,0.378470387566547,0.378833762592308,0.378217256213452,0.378028146751484,0.377334347171532
0.4,0,0.1,0.3,0.5,3,3,3,3,3,3,3,0.0266324988859976,0.021504187435485,0.0317011812824283,0.047136190993982,0.0792522037468528,0.378347308276695,0.378036142252196,0.378611010076701,0.378881201510649,0.378252720203611,0.378052104469363,0.37735720394497
0.5,0,0.1,0.3,0.5,3,3,3,3,3,3,3,0.0308865167087068,0.021505832741377,0.0317040334980988,0.0471399706896648,0.0792587413842724,0.378434476136744,0.37807740826111,0.378793414494754,0.3789427274562,0.378298712574208,0.37808317099094,0.377386842871814
0,0.1,0.1,0.3,0.5,3,3,3,3,3,3,3,0.0168629754023296,0.0236715618997425,0.0316962076506624,0.0471300743074005,0.0792411085695716,0.37818915543367,0.37801565275905,0.37823340125006,0.378817364121178,0.378203217243364,0.378111699234235,0.377467863188885
0.1,0.1,0.1,0.3,0.5,3,3,3,3,3,3,3,0.0186011465126447,0.0236722854298354,0.0316973514190391,0.0471315899742918,0.0792437302810615,0.378224091352748,0.378032196661812,0.378306494995659,0.378842025793262,0.378221654921881,0.378124155815854,0.377479746768224
0.2,0.1,0.1,0.3,0.5,3,3,3,3,3,3,3,0.0207154401852089,0.0236731683539101,0.0316987471595079,0.0471334395403945,0.0792469295353135,0.378266728750161,0.378052386116756,0.378395705275678,0.378872123163375,0.378244155803808,0.378139356619111,0.377494248341191
0.3,0.1,0.1,0.3,0.5,3,3,3,3,3,3,3,0.0233320846868016,0.0236742653819992,0.0317004813581651,0.0471357376112897,0.0792509045576067,0.378319713253299,0.378077472812915,0.378506569904915,0.378909523140912,0.378272115126434,0.378158243578038,0.377512266517598
0.4,0.1,0.1,0.3,0.5,3,3,3,3,3,3,3,0.0266336853354708,0.0236756564483021,0.0317026803755346,0.0471386516309108,0.079255944959416,0.378386911681815,0.378109285791263,0.378647183819338,0.37895695413841,0.378307571788493,0.378182192916035,0.377535114223182
0.5,0.1,0.1,0.3,0.5,3,3,3,3,3,3,3,0.0308878654790773,0.0236774602648047,0.0317055318719886,0.0471424302722168,0.0792624808369978,0.378474069548279,0.378150541911296,0.378829576714786,0.379018469687847,0.378353554564071,0.37821324850915,0.377564741331965
0,0.2,0.1,0.3,0.5,3,3,3,3,3,3,3,0.0168639132582514,0.0262943806875225,0.0316980277703319,0.0471330615053547,0.0792456507971446,0.378237221725933,0.378104409167556,0.37827731019554,0.378909287126058,0.378269781219255,0.378269543035412,0.37768372589381
0.1,0.2,0.1,0.3,0.5,3,3,3,3,3,3,3,0.0186021775886792,0.0262951792667648,0.0316991711945113,0.0471345766665624,0.0792482716653349,0.378272152967753,0.378120948311912,0.378350398754264,0.378933943840678,0.378288214304972,0.378281994293546,0.377695603684552
0.2,0.2,0.1,0.3,0.5,3,3,3,3,3,3,3,0.0207165825670465,0.0262961537723249,0.0317005665140007,0.0471364256143097,0.0792514698883212,0.378314784626334,0.378141131945848,0.37843960263836,0.378964035139397,0.378310709566263,0.378297188589846,0.377710098183364
0.3,0.2,0.1,0.3,0.5,3,3,3,3,3,3,3,0.0233333611515645,0.0262973645880805,0.0317023001877833,0.0471387229145188,0.0792554436251508,0.378367761941035,0.378166211382645,0.378550459197731,0.379001427532654,0.378338661875338,0.378316067443844,0.377728107550847
0.4,0.2,0.1,0.3,0.5,3,3,3,3,3,3,3,0.0266351243102911,0.0262988999374707,0.0317044985361327,0.0471416359523183,0.0792604823890281,0.378434951144107,0.378198015104797,0.37869106264575,0.379048848835737,0.378374109586886,0.378340006466282,0.377750944049699
0.5,0.2,0.1,0.3,0.5,3,3,3,3,3,3,3,0.0308895013188465,0.0263008908418238,0.0317073491582523,0.0471454133114768,0.0792670161271616,0.378522096832028,0.378239259121877,0.378873441512985,0.379110351662912,0.378420080644124,0.378371048607904,0.377780556554354
0,0.3,0.1,0.3,0.5,3,3,3,3,3,3,3,0.0168650688925647,0.0295106577623917,0.0317002705289875,0.0471367422846925,0.0792512476514564,0.378296459551074,0.378213802156538,0.378331423808937,0.37902258348092,0.378351819101507,0.378464094701275,0.377949792882073
0.1,0.3,0.1,0.3,0.5,3,3,3,3,3,3,3,0.0186034480883306,0.0295115453543869,0.0317014135275395,0.0471382568203153,0.0792538674767749,0.378331384987357,0.378230335358256,0.378404505937686,0.379047234004651,0.378370246468986,0.378476539257212,0.377961663344363
0.2,0.3,0.1,0.3,0.5,3,3,3,3,3,3,3,0.0207179902166106,0.0295126284806222,0.031702808326449,0.0471401050030973,0.079257064424446,0.378374009522961,0.378250511722703,0.378493701893412,0.379077317721706,0.378392734732519,0.378491725361588,0.377976148887513
0.3,0.3,0.1,0.3,0.5,3,3,3,3,3,3,3,0.0233349340159607,0.0295139742541188,0.0317045413511962,0.0471424013499157,0.0792610365716371,0.378426977916132,0.378275582094328,0.378604548450497,0.37911470064492,0.378420678310155,0.378510594012601,0.377994147103995
0.4,0.3,0.1,0.3,0.5,3,3,3,3,3,3,3,0.0266368974155778,0.0295156807290779,0.0317067388722931,0.0471453131731521,0.0792660733101068,0.378494155670608,0.378307374258613,0.378745138927589,0.379162109844524,0.378456114879592,0.378534520050223,0.378016969417716
0.5,0.3,0.1,0.3,0.5,3,3,3,3,3,3,3,0.030891516993944,0.0295178935249163,0.0317095884133036,0.0471490889462853,0.0792726044026703,0.378581286247091,0.378348603164868,0.37892750041308,0.379223596790404,0.378502071350642,0.378565545261664,0.378046563439442
0,0.4,0.1,0.3,0.5,3,3,3,3,3,3,3,0.0168665176204261,0.033518545470585,0.0317030820854045,0.0471413564755809,0.0792582638028032,0.37837073713693,0.378350980981396,0.378399275245213,0.379164657923076,0.378454690322082,0.378708074854384,0.378283463485205
0.1,0.4,0.1,0.3,0.5,3,3,3,3,3,3,3,0.0186050408115384,0.0335195386949027,0.0317042245475766,0.0471428702223517,0.0792608823137957,0.378405655217521,0.378367506587602,0.378472349241963,0.379189300534663,0.378473110412586,0.378720510746821,0.378295324401647
0.2,0.4,0.1,0.3,0.5,3,3,3,3,3,3,3,0.0207197548702779,0.033520750721721,0.0317056186904638,0.0471447174405451,0.0792640776542095,0.378448270728866,0.378387673661172,0.378561535171733,0.379219374562919,0.378495589771323,0.378735686262644,0.378309798280089
0.3,0.4,0.1,0.3,0.5,3,3,3,3,3,3,3,0.0233369057807251,0.0335222566489793,0.0317073508973275,0.0471470125851977,0.0792680477980665,0.378501227820107,0.378412732447727,0.378672369081934,0.379256745385365,0.378523522238697,0.378754541726665,0.378327781973622
0.4,0.4,0.1,0.3,0.5,3,3,3,3,3,3,3,0.0266391201972855,0.0335241661959516,0.0317095473759846,0.0471499228770149,0.0792730819840534,0.378568391073186,0.378444509842998,0.378812943161786,0.379304139121536,0.378558944631913,0.378778450983812,0.378350585815175
0.5,0.4,0.1,0.3,0.5,3,3,3,3,3,3,3,0.0308940438509653,0.0335266423033251,0.0317123955547603,0.0471536966504602,0.0792796097428439,0.378655502512564,0.378485719443499,0.378995282680367,0.37936560578235,0.37860488254768,0.378809454320145,0.378380155772795
0,0.5,0.1,0.3,0.5,3,3,3,3,3,3,3,0.0168683666577406,0.0385953210119268,0.0317066705029918,0.0471472454677992,0.0792672183437271,0.37846556446711,0.378526131766283,0.378485897001338,0.379346060749303,0.378586029998369,0.379019610181819,0.378709532668625
0.1,0.5,0.1,0.3,0.5,3,3,3,3,3,3,3,0.0186070736285719,0.038596438584457,0.0317078122753153,0.0471487581991004,0.0792698351641047,0.378500473014411,0.378542647406673,0.378558960486191,0.379370692980896,0.378604440598838,0.379032034529999,0.378721380733767
0.2,0.5,0.1,0.3,0.5,3,3,3,3,3,3,3,0.0207220071188119,0.0385978023493666,0.0317092055744873,0.0471506041756354,0.0792730284372072,0.378543076831014,0.378562802291001,0.378648133457696,0.379400754299833,0.378626908345537,0.379047195937724,0.378735838909983
0.3,0.5,0.1,0.3,0.5,3,3,3,3,3,3,3,0.0233394223586743,0.0385994968032726,0.0317109367295077,0.0471528977728688,0.0792769960043473,0.378596019277658,0.378587845879982,0.378758951025249,0.379438109251257,0.378654826326275,0.379066033833246,0.378753803055807
0.4,0.5,0.1,0.3,0.5,3,3,3,3,3,3,3,0.0266419571362386,0.038601645395331,0.0317131318676011,0.0471558060935366,0.0792820269075053,0.378663163743956,0.378619603903911,0.378899503922174,0.379485482710586,0.378690230237755,0.379089920738052,0.378776582038278
0.5,0.5,0.1,0.3,0.5,3,3,3,3,3,3,3,0.0308972688599751,0.0386044314526147,0.0317159782946842,0.0471595772933184,0.079288550378878,0.378750250397777,0.378660788188525,0.379081815074175,0.379546922780639,0.378736143967974,0.379120894942703,0.378806119619744
0,0,0.2,0.3,0.5,3,3,3,3,3,3,3,0.0168641058322471,0.0215025839287422,0.0350678072256029,0.0471326240137781,0.0792451560969198,0.378258361074586,0.37802306885512,0.378244811092535,0.378783141093184,0.37819241659888,0.378030878076651,0.377328276156709
0.1,0,0.2,0.3,0.5,3,3,3,3,3,3,3,0.0186023893129074,0.0215032434822681,0.0350690626790497,0.0471341391712692,0.0792477769593034,0.378293291740252,0.378039608627567,0.378317899490434,0.378807798918238,0.378210850340142,0.378043331628238,0.377340157430218
0.2,0,0.2,0.3,0.5,3,3,3,3,3,3,3,0.0207168171592138,0.0215040483352286,0.0350705947067005,0.0471359881141967,0.0792509751746985,0.378335922689035,0.378059793024961,0.378407103164472,0.378837891567579,0.378233346398057,0.378058528721339,0.377354656177504
0.3,0,0.2,0.3,0.5,3,3,3,3,3,3,3,0.0233336232948731,0.0215050483594325,0.0350724982376492,0.0471382854078986,0.079254948901203,0.378388899109547,0.378084873404835,0.378517959437461,0.378875285630822,0.37826129969079,0.378077411046752,0.377372670820626
0.4,0,0.2,0.3,0.5,3,3,3,3,3,3,3,0.0266354198516241,0.0215063164197867,0.0350749119669625,0.0471411984364374,0.0792599876502474,0.378456087155296,0.378116678312121,0.378658562473915,0.378922709035639,0.378296748637717,0.378101354463835,0.377395514002913
0.5,0,0.2,0.3,0.5,3,3,3,3,3,3,3,0.030889837328086,0.0215079607286511,0.0350780418709993,0.0471449757816513,0.079266521365801,0.378543231297143,0.37815792384529,0.378840940713327,0.37898421455751,0.378342721273825,0.378132402289998,0.377425135161645
0,0.1,0.2,0.3,0.5,3,3,3,3,3,3,3,0.0168648786296503,0.0236738984485633,0.0350694540479362,0.0471350856352114,0.0792488991287455,0.378297974165359,0.378096221546001,0.378280998282594,0.378858904507713,0.37824727755179,0.378160977088364,0.377506197823348
0.1,0.1,0.2,0.3,0.5,3,3,3,3,3,3,3,0.018603238924271,0.0236746215482088,0.0350707091901004,0.0471366003773734,0.0792515192983123,0.378332900997759,0.378112757435282,0.378354082425403,0.378883558286815,0.37826570753711,0.37817342631984,0.377518074417602
0.2,0.1,0.2,0.3,0.5,3,3,3,3,3,3,3,0.0207177584871934,0.0236755039457663,0.0350722408370141,0.0471384488124234,0.0792547166664554,0.37837552724306,0.37813293708219,0.378443280852216,0.378913645980899,0.37828819899839,0.378188618132248,0.37753256744623
0.3,0.1,0.2,0.3,0.5,3,3,3,3,3,3,3,0.0233346751078183,0.0236766003173338,0.0350741438932712,0.0471407454731242,0.0792586893368531,0.378428497771782,0.378158011537558,0.378554130504253,0.378951033853806,0.378316146555158,0.378207493879922,0.377550574968081
0.4,0.1,0.2,0.3,0.5,3,3,3,3,3,3,3,0.026636605573373,0.0236779905466919,0.0350765570175365,0.0471436576952437,0.0792637267402462,0.378495678255812,0.378189808890364,0.37869472495282,0.378998449345545,0.378351588181738,0.378231428924785,0.377573409090101
0.5,0.1,0.2,0.3,0.5,3,3,3,3,3,3,3,0.0308911852667245,0.0236797932691421,0.0350796861308264,0.0471474339873329,0.0792702586980083,0.378582812414299,0.378231044544734,0.378877091680049,0.379059944481445,0.378397551232961,0.37826246583246,0.377603018440648
0,0.2,0.2,0.3,0.5,3,3,3,3,3,3,3,0.0168658159135616,0.0262969595890501,0.0350714513813138,0.0471380711539687,0.0792534387698054,0.378346025431464,0.378184962065883,0.378324893471416,0.378950812398598,0.378313826791483,0.378318803644533,0.377722041726318
0.1,0.2,0.2,0.3,0.5,3,3,3,3,3,3,3,0.0186042693708828,0.0262977576924987,0.0350727061450228,0.0471395853910348,0.079256058097026,0.378380947591322,0.378201493201497,0.378397972432006,0.378975461224972,0.378332252188748,0.378331247557254,0.377733912536685
0.2,0.2,0.2,0.3,0.5,3,3,3,3,3,3,3,0.0207189001706745,0.0262987316160828,0.0350742373290688,0.0471414332084628,0.0792592544350965,0.378423568103678,0.378221667033297,0.378487164468745,0.379005542853555,0.378354738035313,0.378346432868579,0.377748398497005
0.3,0.2,0.2,0.3,0.5,3,3,3,3,3,3,3,0.0233359507905154,0.0262999417061734,0.035076139808237,0.0471437290993959,0.0792632258215271,0.378476531451401,0.378246734236722,0.378598006058354,0.37904292314963,0.378382678585967,0.378365300518722,0.377766397217285
0.4,0.2,0.2,0.3,0.5,3,3,3,3,3,3,3,0.0266380436634927,0.0263014761304738,0.0350785521969369,0.0471466403408547,0.0792682615889157,0.378543702719463,0.378278522342722,0.37873859005008,0.379090328956413,0.378418111271452,0.378389225257364,0.377789220141822
0.5,0.2,0.2,0.3,0.5,3,3,3,3,3,3,3,0.0308928200954183,0.0263034658255768,0.0350816803489455,0.0471504153523207,0.0792747914097223,0.378630824711947,0.37831974590649,0.378920942761955,0.379151811382522,0.378464062616729,0.378420248725827,0.377818814900439
0,0.3,0.2,0.3,0.5,3,3,3,3,3,3,3,0.0168669708405242,0.0295135241056843,0.0350739124959361,0.0471417498561856,0.079259032424845,0.378405244604869,0.378294335220443,0.378378990009989,0.379064089864329,0.378395846325348,0.37851333360048,0.377988084914726
0.1,0.3,0.2,0.3,0.5,3,3,3,3,3,3,3,0.0186055390921993,0.02951441116765,0.0350751667916715,0.0471432634684096,0.0792616507104156,0.378440160965178,0.378310860419441,0.378452062546533,0.379088732505848,0.3784142660104,0.378525770817048,0.377999948402676
0.2,0.3,0.2,0.3,0.5,3,3,3,3,3,3,3,0.0207203069566649,0.0295154936455723,0.0350766974033483,0.0471451105217759,0.0792648457746536,0.378482774361883,0.378331026989105,0.378541246662171,0.379118806560157,0.378436744866557,0.378540947943837,0.378014425414702
0.3,0.3,0.2,0.3,0.5,3,3,3,3,3,3,3,0.0233375226878307,0.0295168386106938,0.0350785991689142,0.0471474054604405,0.0792688155732997,0.378535728797207,0.378356085136489,0.378652078258634,0.379156177395373,0.378464676694906,0.378559805400157,0.378032412993125
0.4,0.3,0.2,0.3,0.5,3,3,3,3,3,3,3,0.0266398156747966,0.0295185440551479,0.03508101064808,0.0471503154887787,0.0792738493176098,0.378602888628399,0.37838786169634,0.378792649291254,0.379203571110431,0.378500098250008,0.378583717165735,0.378055221744308
0.5,0.3,0.2,0.3,0.5,3,3,3,3,3,3,3,0.0308948345202334,0.0295207555039767,0.0350841376114966,0.0471540889161151,0.0792803764959631,0.378689995525073,0.378429070164762,0.378974984637347,0.379265037670834,0.37854603502458,0.378614723719511,0.378084798035493
0,0.4,0.2,0.3,0.5,3,3,3,3,3,3,3,0.0168684186769733,0.0335217529192308,0.0350769977734991,0.0471463614283089,0.0792660445430009,0.378479498557593,0.378431488709817,0.37844681981301,0.379206140139194,0.3784986941941,0.378757285693197,0.37832172452352
0.1,0.4,0.2,0.3,0.5,3,3,3,3,3,3,3,0.0186071308345445,0.0335227455483907,0.0350782514794992,0.0471478742526151,0.0792686615157612,0.378514407569775,0.378448006320957,0.378519884225032,0.379230774876227,0.378517106609805,0.378769714254017,0.378333578473432
0.2,0.4,0.2,0.3,0.5,3,3,3,3,3,3,3,0.0207220705220669,0.0335239568472396,0.0350797813698961,0.0471497203425351,0.0792718549746166,0.378557011951482,0.378468163609103,0.378609058323928,0.379260839251127,0.378539576570496,0.378784880801751,0.378348043830333
0.3,0.4,0.2,0.3,0.5,3,3,3,3,3,3,3,0.0233394932339119,0.0335254618668242,0.0350816822362405,0.0471520140804685,0.0792758227722515,0.378609955096524,0.378493210183164,0.378719877285122,0.379298197997324,0.378567497300297,0.37880372508296,0.378366016897799
0.4,0.4,0.2,0.3,0.5,3,3,3,3,3,3,3,0.0266420370779373,0.0335273702567322,0.0350840925693125,0.0471549225792086,0.0792808539671029,0.378677100441297,0.378524971989019,0.378860431935592,0.379345576264111,0.378602904694142,0.378827620083308,0.378388807192157
0.5,0.4,0.2,0.3,0.5,3,3,3,3,3,3,3,0.0308973598018489,0.0335298448517161,0.035087218035073,0.0471586940092519,0.079287377815587,0.378764188220614,0.378566161171375,0.379042745334948,0.379407022559287,0.378648822933081,0.378858604781878,0.37841835943931
0,0.5,0.2,0.3,0.5,3,3,3,3,3,3,3,0.0168702665678068,0.0385989299953561,0.0350809355201595,0.047152247050285,0.0792749938939754,0.378574295255987,0.378606606281634,0.378533413532481,0.379387511211891,0.378630003413407,0.379068783634847,0.378747751992871
0.1,0.5,0.2,0.3,0.5,3,3,3,3,3,3,3,0.0186091623900665,0.0386000468948347,0.0350821884677044,0.0471537588603302,0.0792776091781167,0.378609194744777,0.378623113937121,0.378606467442408,0.379412135579165,0.378648406349124,0.379081200661999,0.378759593102364
0.2,0.5,0.2,0.3,0.5,3,3,3,3,3,3,3,0.0207243213709729,0.0386014098364629,0.0350837174304963,0.0471556037100725,0.079280800572069,0.378651787443788,0.378643259048271,0.378695628594957,0.379442187256985,0.378670864709935,0.379096353114146,0.378774042769757
0.3,0.5,0.2,0.3,0.5,3,3,3,3,3,3,3,0.0233420082445412,0.0386031032638912,0.035085617140413,0.0471578959024318,0.0792847657960325,0.378704715959388,0.378668290440169,0.378806431228654,0.379479530147686,0.378698770968379,0.379115179842758,0.378791996305751
0.4,0.5,0.2,0.3,0.5,3,3,3,3,3,3,3,0.0266448722440197,0.0386052505475024,0.0350880259996584,0.0471608024323773,0.0792897937118714,0.378771842536747,0.378700032894258,0.378946964715709,0.379526888157277,0.378734159899922,0.379139052510816,0.378814761761483
0.5,0.5,0.2,0.3,0.5,3,3,3,3,3,3,3,0.030900582784892,0.0386080348945802,0.0350911495396427,0.0471645712918367,0.0792963132780103,0.378858905556167,0.37874119678653,0.379129249774633,0.379588307887774,0.378780053978905,0.379170008104232,0.378844281659535
0,0,0.3,0.3,0.5,3,3,3,3,3,3,3,0.0168664225932816,0.0215051775939945,0.0391478383749797,0.047138724377237,0.0792546395107133,0.378390855368715,0.378121164645013,0.378302754207886,0.378833711444557,0.378246054658608,0.378090873162608,0.377374947787705
0.1,0,0.3,0.3,0.5,3,3,3,3,3,3,3,0.0186049363605634,0.0215058366676778,0.0391492229562528,0.0471402384029578,0.0792572584866541,0.378425774834358,0.378137694560863,0.378375830856877,0.378858359610507,0.378264478980831,0.378103317705798,0.377386820511347
0.2,0,0.3,0.3,0.5,3,3,3,3,3,3,3,0.0207196391729234,0.021506640933713,0.0391509125541621,0.0471420859616307,0.0792604543946055,0.378468392038436,0.378157866894864,0.378465020029628,0.378888440419172,0.378286963505101,0.378118503779951,0.377401308800459
0.3,0,0.3,0.3,0.5,3,3,3,3,3,3,3,0.023336776544421,0.021507640226088,0.039153011857345,0.0471443815294817,0.0792644252438832,0.378521351237705,0.378182932219926,0.37857585798108,0.378925819670426,0.378314902393439,0.378137372365549,0.377419310402864
0.4,0,0.3,0.3,0.5,3,3,3,3,3,3,3,0.0266389745656784,0.0215089073535188,0.0391556738176178,0.0471472923582507,0.0792694603249343,0.378588517173378,0.378214717911045,0.378716437208151,0.378973224102702,0.378350332934122,0.378161298266677,0.377442136960028
0.5,0,0.3,0.3,0.5,3,3,3,3,3,3,3,0.0308938783813553,0.0215105504429169,0.0391591255791272,0.0471510668286503,0.0792759892455072,0.378675632110347,0.378255938278363,0.378898783445787,0.379034704648867,0.378396281425607,0.378192323195483,0.377471736385275
0,0.1,0.3,0.3,0.5,3,3,3,3,3,3,3,0.0168671948152343,0.023676741993958,0.0391496545610601,0.0471411843106256,0.0792583799422254,0.378430453279059,0.378194301404717,0.378338927589506,0.378909459777169,0.378300900862981,0.378220955048384,0.377552850879541
0.1,0.1,0.3,0.3,0.5,3,3,3,3,3,3,3,0.0186057853387252,0.0236774645670562,0.0391510387980121,0.0471426979216175,0.0792609982263459,0.378465368916289,0.378210827442242,0.378411999988196,0.378934103902034,0.378319321434113,0.378233395276272,0.377564718928669
0.2,0.1,0.3,0.3,0.5,3,3,3,3,3,3,3,0.020720579798358,0.0236783463205639,0.0391527279747881,0.0471445449731444,0.0792641932882426,0.37850798142283,0.378230995031671,0.378501183919603,0.378964179761343,0.378341801367658,0.378248576075592,0.377579201504925
0.3,0.1,0.3,0.3,0.5,3,3,3,3,3,3,3,0.0233378275706153,0.0236794418890768,0.0391548267529211,0.0471468399089191,0.0792681630829203,0.378560934737801,0.378256054439658,0.378612015257564,0.379001552829696,0.378369734527482,0.378267438090786,0.377597195993294
0.4,0.1,0.3,0.3,0.5,3,3,3,3,3,3,3,0.0266401593974386,0.0236808310947218,0.0391574880439659,0.0471497499324339,0.0792731968202199,0.378628093121257,0.3782878325857,0.378752585906299,0.379048949358273,0.378405157757231,0.378291355628982,0.377620013499413
0.5,0.1,0.3,0.3,0.5,3,3,3,3,3,3,3,0.0308952253029056,0.0236826324790531,0.0391609389309062,0.0471535233512579,0.0792797239855536,0.378715198087741,0.378329043086786,0.378934920644986,0.37911041953115,0.378451096676423,0.3783223696517,0.377649601128714
0,0.2,0.3,0.3,0.5,3,3,3,3,3,3,3,0.0168681313995444,0.0263000980657425,0.0391518572995447,0.0471441677767346,0.0792629164214704,0.378478486042116,0.378283022429845,0.37838280594788,0.379001349197151,0.378367432087003,0.378378760522589,0.377768671827222
0.1,0.2,0.3,0.3,0.5,3,3,3,3,3,3,3,0.0186068150155348,0.0263008955871891,0.0391532411178947,0.0471456808833696,0.079265533864445,0.378513397012779,0.378299543719676,0.378455873170241,0.379025988375223,0.378385848076045,0.378391195437651,0.377780534098363
0.2,0.2,0.3,0.3,0.5,3,3,3,3,3,3,3,0.020721720627734,0.0263018687988904,0.0391549297826897,0.0471475273181686,0.0792687278977324,0.378556003793608,0.378319705501221,0.378545050718726,0.379056058176263,0.3784083224021,0.378406369743078,0.37779500961344
